ФИО,ГодРождения,ГодСмерти,ЧислоДетей
Кузнецов Никита Андреевич,1924,1969,2
Кузнецов Петр Сергеевич,1924,1930,3
Кузнецов Юрий Алексеевич,1924,1933,7
Кузнецов Юрий Николаевич,1924,1989,4
Лебедев Алексей Андреевич,1924,1939,8
Лебедев Алексей Николаевич,1924,1956,11
Лебедев Андрей Николаевич,1924,1962,5
Лебедев Артем Алексеевич,1924,1932,0
Лебедев Владимир Дмитриевич,1924,1986,12
Лебедев Владимир Петрович,1924,1943,9
Лебедев Дмитрий Федорович,1924,1931,1
Лебедев Иван Иванович,1924,2023,4
Лебедев Петр Федорович,1924,1926,14
Новиков Алексей Васильевич,1924,1957,6
Новиков Иван Андреевич,1924,1984,4
Новиков Иван Иванович,1924,2002,2
Новиков Иван Николаевич,1924,2013,7
Новиков Иван Петрович,1924,1982,1
Новиков Никита Иванович,1924,1940,5
Новиков Никита Николаевич,1924,1951,4
Новиков Никита Петрович,1924,1961,12
Новиков Петр Николаевич,1924,1946,10
Новиков Петр Сергеевич,1924,1960,0
Новиков Сергей Алексеевич,1924,1930,14
Петров Андрей Федорович,1924,2021,7
Петров Владимир Васильевич,1924,1957,2
Петров Дмитрий Юрьевич,1924,2007,13
Петров Петр Андреевич,1924,1959,9
Петров Петр Васильевич,1924,1936,4
Петров Юрий Петрович,1924,1973,7
Петров Юрий Федорович,1924,1969,3
Петров Юрий Юрьевич,1924,1973,1
Попов Андрей Сергеевич,1924,1958,2
Попов Артем Федорович,1924,1953,7
Попов Владимир Юрьевич,1924,1926,8
Попов Иван Петрович,1924,1942,6
Попов Сергей Петрович,1924,1930,8
Сидоров Артем Петрович,1924,1969,4
Сидоров Владимир Федорович,1924,1931,8
Сидоров Дмитрий Федорович,1924,1929,7
Сидоров Никита Иванович,1924,2006,13
Сидоров Никита Сергеевич,1924,1990,11
Сидоров Сергей Андреевич,1924,1947,4
Сидоров Сергей Сергеевич,1924,1989,9
Смирнов Андрей Федорович,1924,1986,1
Смирнов Дмитрий Юрьевич,1924,2010,13
Смирнов Иван Иванович,1924,1932,4
Смирнов Никита Алексеевич,1924,1931,6
Смирнов Петр Андреевич,1924,1948,6
Фролов Алексей Дмитриевич,1924,1980,5
Фролов Андрей Дмитриевич,1924,1992,14
Фролов Артем Юрьевич,1924,2012,12
Фролов Владимир Николаевич,1924,1953,12
Фролов Никита Дмитриевич,1924,2019,11
Фролов Петр Николаевич,1924,1938,5
Фролов Петр Петрович,1924,1931,8
Волков Алексей Николаевич,1925,2001,10
Волков Алексей Сергеевич,1925,1982,6
Волков Андрей Дмитриевич,1925,2002,3
Волков Артем Алексеевич,1925,2006,13
Волков Дмитрий Дмитриевич,1925,1956,14
Волков Иван Дмитриевич,1925,1998,11
Волков Никита Алексеевич,1925,2008,10
Волков Петр Юрьевич,1925,1986,5
Волков Сергей Алексеевич,1925,2008,6
Волков Сергей Андреевич,1925,1947,0
Волков Сергей Николаевич,1925,1975,14
Волков Юрий Андреевич,1925,1934,1
Волков Юрий Иванович,1925,2001,6
Иванов Алексей Юрьевич,1925,1944,5
Иванов Андрей Васильевич,1925,1961,7
Иванов Андрей Иванович,1925,1982,11
Иванов Владимир Иванович,1925,1944,4
Иванов Дмитрий Алексеевич,1925,2012,11
Иванов Иван Алексеевич,1925,1964,8
Иванов Иван Петрович,1925,1995,12
Иванов Никита Васильевич,1925,1975,9
Иванов Петр Иванович,1925,2019,9
Иванов Петр Сергеевич,1925,1974,9
Иванов Сергей Андреевич,1925,1951,8
Иванов Юрий Васильевич,1925,1940,7
Кузнецов Алексей Васильевич,1925,1974,5
Кузнецов Андрей Васильевич,1925,1969,4
Кузнецов Петр Алексеевич,1925,1979,2
Кузнецов Сергей Андреевич,1925,1926,14
Лебедев Алексей Николаевич,1925,2024,4
Лебедев Андрей Васильевич,1925,1948,7
Лебедев Артем Андреевич,1925,1974,4
Лебедев Артем Николаевич,1925,1984,12
Лебедев Дмитрий Андреевич,1925,1948,5
Лебедев Иван Андреевич,1925,2008,11
Лебедев Иван Дмитриевич,1925,1940,7
Лебедев Никита Дмитриевич,1925,1948,0
Лебедев Сергей Юрьевич,1925,1956,3
Лебедев Юрий Петрович,1925,1961,6
Новиков Алексей Алексеевич,1925,2011,10
Новиков Андрей Васильевич,1925,1935,6
Новиков Андрей Петрович,1925,1993,10
Новиков Владимир Иванович,1925,1979,3
Новиков Дмитрий Алексеевич,1925,1980,1
Новиков Дмитрий Иванович,1925,1976,7
Новиков Петр Юрьевич,1925,1927,14
Новиков Сергей Николаевич,1925,1945,5
Новиков Сергей Сергеевич,1925,1951,1
Новиков Сергей Федорович,1925,1943,13
Новиков Юрий Дмитриевич,1925,2024,3
Петров Андрей Иванович,1925,2013,13
Петров Артем Иванович,1925,1956,2
Петров Артем Сергеевич,1925,1975,0
Петров Дмитрий Андреевич,1925,1932,0
Петров Иван Петрович,1925,1998,5
Петров Иван Федорович,1925,2008,11
Петров Никита Иванович,1925,2010,7
Петров Сергей Дмитриевич,1925,1935,7
Петров Сергей Иванович,1925,2017,2
Попов Алексей Андреевич,1925,2004,11
Попов Владимир Петрович,1925,1992,1
Попов Иван Иванович,1925,1927,11
Сидоров Артем Андреевич,1925,1931,6
Сидоров Артем Дмитриевич,1925,1956,14
Сидоров Дмитрий Андреевич,1925,1980,14
Сидоров Никита Андреевич,1925,2002,9
Сидоров Петр Андреевич,1925,1957,10
Сидоров Сергей Андреевич,1925,2016,14
Сидоров Юрий Дмитриевич,1925,1944,12
Смирнов Алексей Андреевич,1925,1953,4
Смирнов Алексей Юрьевич,1925,2015,11
Смирнов Алексей Юрьевич,1925,1946,12
Смирнов Андрей Алексеевич,1925,1933,5
Смирнов Андрей Васильевич,1925,1962,10
Смирнов Андрей Петрович,1925,1941,3
Смирнов Артем Иванович,1925,2023,4
Смирнов Владимир Васильевич,1925,1932,13
Смирнов Владимир Иванович,1925,2013,0
Смирнов Иван Андреевич,1925,2001,7
Смирнов Иван Иванович,1925,1958,9
Смирнов Сергей Николаевич,1925,1967,7
Смирнов Юрий Андреевич,1925,1945,5
Смирнов Юрий Иванович,1925,1976,13
Фролов Владимир Иванович,1925,1944,12
Фролов Никита Иванович,1925,2016,13
Фролов Никита Сергеевич,1925,1989,14
Фролов Никита Юрьевич,1925,2002,8
Фролов Сергей Алексеевич,1925,1981,3
Фролов Сергей Николаевич,1925,1932,3
Фролов Сергей Федорович,1925,1991,8
Фролов Юрий Сергеевич,1925,1936,7
Волков Алексей Федорович,1926,1996,0
Волков Андрей Андреевич,1926,1975,9
Волков Андрей Васильевич,1926,1948,10
Волков Дмитрий Андреевич,1926,2007,14
Волков Дмитрий Петрович,1926,1965,5
Волков Иван Федорович,1926,2011,13
Волков Никита Николаевич,1926,1999,3
Волков Никита Федорович,1926,1969,5
Волков Петр Иванович,1926,1950,14
Волков Сергей Юрьевич,1926,1937,14
Волков Юрий Николаевич,1926,1936,10
Иванов Артем Юрьевич,1926,2017,2
Иванов Владимир Иванович,1926,2003,1
Иванов Дмитрий Андреевич,1926,1949,10
Иванов Иван Васильевич,1926,1961,1
Иванов Петр Петрович,1926,1968,13
Иванов Сергей Федорович,1926,1993,1
Иванов Юрий Дмитриевич,1926,1957,3
Кузнецов Андрей Юрьевич,1926,1966,13
Кузнецов Владимир Федорович,1926,1940,5
Кузнецов Дмитрий Дмитриевич,1926,1944,14
Кузнецов Иван Николаевич,1926,1999,12
Кузнецов Иван Петрович,1926,1969,0
Кузнецов Иван Юрьевич,1926,1936,7
Кузнецов Никита Андреевич,1926,2010,9
Кузнецов Никита Дмитриевич,1926,1990,11
Кузнецов Петр Алексеевич,1926,1987,8
Кузнецов Юрий Федорович,1926,1979,1
Лебедев Алексей Федорович,1926,1926,2
Лебедев Андрей Андреевич,1926,1997,1
Лебедев Андрей Васильевич,1926,1987,2
Лебедев Артем Андреевич,1926,1955,8
Лебедев Артем Петрович,1926,1962,10
Лебедев Владимир Петрович,1926,1940,0
Лебедев Владимир Федорович,1926,1943,11
Лебедев Иван Юрьевич,1926,1986,6
Лебедев Никита Андреевич,1926,1944,10
Лебедев Никита Дмитриевич,1926,1951,4
Лебедев Никита Федорович,1926,1958,1
Лебедев Петр Петрович,1926,1950,13
Лебедев Сергей Николаевич,1926,1946,12
Лебедев Сергей Юрьевич,1926,2010,6
Новиков Алексей Васильевич,1926,2018,4
Новиков Алексей Федорович,1926,1985,1
Новиков Дмитрий Николаевич,1926,2010,8
Новиков Иван Петрович,1926,1991,8
Новиков Иван Федорович,1926,1960,4
Новиков Иван Федорович,1926,1977,8
Новиков Петр Алексеевич,1926,1961,1
Новиков Петр Федорович,1926,1973,12
Новиков Юрий Алексеевич,1926,2012,11
Новиков Юрий Петрович,1926,1958,7
Новиков Юрий Федорович,1926,2001,4
Петров Алексей Васильевич,1926,1999,12
Петров Артем Петрович,1926,1944,11
Петров Артем Сергеевич,1926,1948,1
Петров Дмитрий Васильевич,1926,1941,11
Петров Дмитрий Иванович,1926,2002,6
Петров Иван Николаевич,1926,2016,12
Петров Иван Сергеевич,1926,1994,3
Петров Никита Андреевич,1926,2010,9
Петров Петр Петрович,1926,1948,9
Попов Алексей Иванович,1926,2006,8
Попов Андрей Юрьевич,1926,1931,2
Попов Владимир Дмитриевич,1926,1932,3
Попов Дмитрий Сергеевич,1926,2009,10
Попов Дмитрий Юрьевич,1926,1959,9
Попов Иван Дмитриевич,1926,1943,11
Попов Никита Иванович,1926,1947,3
Попов Петр Алексеевич,1926,2008,12
Попов Сергей Сергеевич,1926,1952,9
Попов Юрий Васильевич,1926,2011,5
Попов Юрий Петрович,1926,1952,10
Попов Юрий Федорович,1926,1961,8
Сидоров Андрей Николаевич,1926,1926,12
Сидоров Владимир Васильевич,1926,1985,8
Сидоров Иван Алексеевич,1926,1950,10
Сидоров Петр Юрьевич,1926,2002,14
Сидоров Сергей Андреевич,1926,1986,6
Сидоров Юрий Алексеевич,1926,2015,14
Смирнов Алексей Петрович,1926,1980,11
Смирнов Владимир Алексеевич,1926,2021,14
Смирнов Владимир Дмитриевич,1926,1933,10
Смирнов Иван Васильевич,1926,1987,5
Смирнов Иван Дмитриевич,1926,1949,8
Смирнов Никита Андреевич,1926,2020,3
Смирнов Сергей Сергеевич,1926,1952,9
Смирнов Юрий Андреевич,1926,1975,4
Фролов Алексей Алексеевич,1926,1944,7
Фролов Андрей Дмитриевич,1926,1969,0
Фролов Артем Иванович,1926,1991,14
Фролов Никита Иванович,1926,1983,11
Фролов Сергей Иванович,1926,1984,14
Фролов Юрий Федорович,1926,2001,14
Волков Андрей Васильевич,1927,2005,1
Волков Андрей Сергеевич,1927,1938,8
Волков Андрей Федорович,1927,1933,13
Волков Иван Петрович,1927,1995,14
Волков Никита Васильевич,1927,1935,14
Волков Петр Петрович,1927,1931,0
Иванов Артем Юрьевич,1927,1942,3
Иванов Владимир Иванович,1927,1992,0
Иванов Дмитрий Васильевич,1927,2003,8
Иванов Дмитрий Юрьевич,1927,1967,1
Иванов Иван Николаевич,1927,2015,2
Иванов Иван Юрьевич,1927,2024,11
Иванов Петр Андреевич,1927,1998,8
Иванов Петр Петрович,1927,1978,2
Иванов Петр Федорович,1927,1975,7
Иванов Сергей Петрович,1927,1946,8
Иванов Сергей Юрьевич,1927,2015,5
Иванов Юрий Николаевич,1927,1943,0
Иванов Юрий Сергеевич,1927,1948,2
Кузнецов Артем Алексеевич,1927,1964,3
Кузнецов Владимир Сергеевич,1927,1937,2
Кузнецов Петр Алексеевич,1927,1932,10
Кузнецов Петр Дмитриевич,1927,1989,9
Кузнецов Сергей Алексеевич,1927,1952,3
Лебедев Алексей Алексеевич,1927,2022,10
Лебедев Алексей Васильевич,1927,1975,9
Лебедев Андрей Иванович,1927,1927,14
Лебедев Андрей Петрович,1927,1946,13
Лебедев Артем Петрович,1927,1968,14
Лебедев Дмитрий Алексеевич,1927,1968,1
Лебедев Дмитрий Сергеевич,1927,1965,14
Лебедев Никита Дмитриевич,1927,2021,3
Лебедев Никита Петрович,1927,1934,5
Лебедев Никита Юрьевич,1927,2018,14
Лебедев Сергей Николаевич,1927,1935,1
Лебедев Сергей Петрович,1927,1930,5
Новиков Алексей Дмитриевич,1927,1997,5
Новиков Дмитрий Петрович,1927,1927,3
Новиков Иван Юрьевич,1927,1996,12
Новиков Петр Васильевич,1927,1989,8
Новиков Петр Юрьевич,1927,2024,1
Новиков Петр Юрьевич,1927,2018,2
Новиков Петр Юрьевич,1927,1973,14
Новиков Сергей Иванович,1927,1971,2
Новиков Юрий Николаевич,1927,1928,5
Петров Алексей Петрович,1927,1983,1
Петров Сергей Иванович,1927,1960,2
Петров Сергей Иванович,1927,1981,8
Петров Сергей Иванович,1927,1944,13
Петров Юрий Алексеевич,1927,1971,5
Попов Алексей Васильевич,1927,1999,7
Попов Алексей Дмитриевич,1927,1969,5
Попов Владимир Алексеевич,1927,1997,11
Попов Дмитрий Петрович,1927,1931,14
Попов Иван Петрович,1927,1945,9
Попов Иван Юрьевич,1927,1962,11
Попов Никита Юрьевич,1927,1960,5
Попов Петр Петрович,1927,2003,5
Попов Петр Петрович,1927,1974,9
Попов Сергей Николаевич,1927,1982,10
Попов Юрий Петрович,1927,1946,4
Сидоров Андрей Дмитриевич,1927,1975,5
Сидоров Андрей Иванович,1927,1982,14
Сидоров Артем Юрьевич,1927,1933,2
Сидоров Владимир Алексеевич,1927,2018,5
Сидоров Петр Иванович,1927,1927,2
Сидоров Петр Сергеевич,1927,1957,5
Смирнов Алексей Дмитриевич,1927,2008,14
Смирнов Андрей Алексеевич,1927,2009,5
Смирнов Андрей Иванович,1927,1951,3
Смирнов Владимир Петрович,1927,1960,6
Смирнов Иван Андреевич,1927,2023,7
Смирнов Петр Васильевич,1927,1941,5
Смирнов Петр Васильевич,1927,2010,14
Смирнов Петр Иванович,1927,1969,4
Смирнов Сергей Дмитриевич,1927,2013,14
Фролов Андрей Васильевич,1927,1978,2
Фролов Артем Васильевич,1927,1995,7
Фролов Артем Юрьевич,1927,1996,0
Фролов Иван Васильевич,1927,2012,12
Фролов Петр Николаевич,1927,1963,9
Волков Андрей Сергеевич,1928,1943,3
Волков Артем Андреевич,1928,1990,12
Волков Артем Дмитриевич,1928,1943,14
Волков Артем Юрьевич,1928,1978,8
Волков Владимир Юрьевич,1928,2020,5
Волков Иван Алексеевич,1928,1933,9
Волков Иван Николаевич,1928,1947,3
Волков Иван Николаевич,1928,1990,5
Волков Никита Иванович,1928,1973,13
Волков Петр Андреевич,1928,1975,9
Волков Петр Федорович,1928,1958,5
Волков Петр Федорович,1928,1999,11
Волков Сергей Петрович,1928,1954,6
Волков Юрий Петрович,1928,1976,6
Волков Юрий Петрович,1928,1984,13
Волков Юрий Сергеевич,1928,1946,5
Иванов Алексей Васильевич,1928,1988,13
Иванов Андрей Петрович,1928,2004,9
Иванов Владимир Николаевич,1928,1947,0
Иванов Дмитрий Андреевич,1928,1996,3
Иванов Иван Васильевич,1928,1954,0
Иванов Сергей Дмитриевич,1928,1932,6
Иванов Юрий Васильевич,1928,1985,8
Иванов Юрий Николаевич,1928,1946,10
Кузнецов Владимир Иванович,1928,1971,2
Кузнецов Сергей Петрович,1928,1979,13
Кузнецов Сергей Юрьевич,1928,1939,13
Кузнецов Юрий Дмитриевич,1928,2001,9
Кузнецов Юрий Федорович,1928,1980,4
Лебедев Артем Алексеевич,1928,2017,13
Лебедев Артем Васильевич,1928,2019,12
Лебедев Артем Дмитриевич,1928,1986,7
Лебедев Дмитрий Николаевич,1928,1953,14
Лебедев Дмитрий Федорович,1928,1928,5
Лебедев Иван Андреевич,1928,1985,12
Лебедев Сергей Иванович,1928,1943,3
Лебедев Юрий Дмитриевич,1928,2023,4
Новиков Алексей Алексеевич,1928,1937,14
Новиков Алексей Васильевич,1928,2005,9
Новиков Андрей Сергеевич,1928,1997,7
Новиков Артем Андреевич,1928,1984,12
Новиков Артем Петрович,1928,1963,7
Новиков Артем Федорович,1928,1979,11
Новиков Владимир Петрович,1928,1977,8
Новиков Дмитрий Алексеевич,1928,1939,10
Новиков Петр Федорович,1928,1986,7
Новиков Сергей Васильевич,1928,1932,13
Новиков Сергей Петрович,1928,1958,12
Петров Артем Васильевич,1928,1933,13
Петров Никита Сергеевич,1928,1977,5
Петров Сергей Васильевич,1928,1938,10
Попов Андрей Николаевич,1928,1955,7
Попов Артем Васильевич,1928,1997,3
Попов Владимир Алексеевич,1928,1994,0
Попов Владимир Федорович,1928,1972,7
Попов Иван Дмитриевич,1928,2003,11
Попов Иван Сергеевич,1928,2022,12
Попов Петр Федорович,1928,1979,3
Попов Юрий Федорович,1928,1997,6
Сидоров Алексей Петрович,1928,1998,10
Сидоров Андрей Алексеевич,1928,1935,8
Сидоров Андрей Сергеевич,1928,1997,13
Сидоров Артем Юрьевич,1928,1975,3
Сидоров Владимир Николаевич,1928,1937,6
Сидоров Владимир Николаевич,1928,1961,11
Сидоров Владимир Федорович,1928,1985,12
Сидоров Иван Николаевич,1928,1981,3
Сидоров Сергей Андреевич,1928,1939,10
Смирнов Андрей Федорович,1928,2022,1
Смирнов Андрей Федорович,1928,1955,6
Смирнов Артем Иванович,1928,1941,14
Смирнов Артем Петрович,1928,1963,2
Смирнов Артем Федорович,1928,2023,1
Смирнов Владимир Юрьевич,1928,1985,0
Смирнов Дмитрий Николаевич,1928,2022,3
Смирнов Иван Юрьевич,1928,1987,8
Смирнов Никита Алексеевич,1928,1955,14
Смирнов Сергей Сергеевич,1928,1946,3
Смирнов Сергей Сергеевич,1928,2015,9
Смирнов Юрий Дмитриевич,1928,1935,4
Фролов Иван Петрович,1928,2021,6
Фролов Сергей Сергеевич,1928,1994,8
Фролов Юрий Андреевич,1928,2005,12
Волков Алексей Иванович,1929,1955,5
Волков Андрей Сергеевич,1929,1983,9
Волков Артем Васильевич,1929,1997,7
Волков Артем Дмитриевич,1929,1939,8
Волков Иван Николаевич,1929,1940,0
Волков Иван Юрьевич,1929,1946,10
Волков Сергей Алексеевич,1929,1962,2
Волков Юрий Алексеевич,1929,1963,2
Иванов Владимир Дмитриевич,1929,1967,4
Иванов Иван Николаевич,1929,1971,2
Иванов Никита Федорович,1929,1966,4
Иванов Петр Алексеевич,1929,1993,3
Иванов Петр Петрович,1929,1989,13
Иванов Сергей Васильевич,1929,2020,4
Иванов Юрий Федорович,1929,1994,4
Кузнецов Андрей Васильевич,1929,2002,2
Кузнецов Артем Васильевич,1929,1983,14
Кузнецов Иван Васильевич,1929,1956,3
Кузнецов Никита Петрович,1929,1945,3
Кузнецов Петр Иванович,1929,1990,1
Кузнецов Петр Сергеевич,1929,2000,0
Кузнецов Юрий Иванович,1929,1949,3
Кузнецов Юрий Иванович,1929,2024,12
Лебедев Алексей Федорович,1929,2021,8
Лебедев Андрей Андреевич,1929,1952,5
Лебедев Андрей Федорович,1929,1962,7
Лебедев Артем Петрович,1929,1962,9
Лебедев Владимир Юрьевич,1929,1936,8
Лебедев Иван Васильевич,1929,2007,3
Лебедев Петр Петрович,1929,1959,0
Лебедев Сергей Алексеевич,1929,1984,7
Новиков Алексей Петрович,1929,1966,5
Новиков Андрей Васильевич,1929,1996,9
Новиков Андрей Иванович,1929,1949,8
Новиков Андрей Николаевич,1929,2015,6
Новиков Артем Дмитриевич,1929,2009,8
Новиков Дмитрий Алексеевич,1929,1962,6
Новиков Дмитрий Иванович,1929,1946,2
Новиков Иван Федорович,1929,2023,0
Новиков Иван Федорович,1929,1946,9
Новиков Петр Андреевич,1929,1970,8
Новиков Петр Петрович,1929,1943,5
Новиков Юрий Андреевич,1929,1948,11
Петров Алексей Васильевич,1929,1979,0
Петров Алексей Дмитриевич,1929,2017,6
Петров Андрей Юрьевич,1929,1976,7
Петров Владимир Андреевич,1929,1949,9
Петров Владимир Васильевич,1929,2009,0
Петров Дмитрий Петрович,1929,2005,4
Петров Никита Федорович,1929,1930,9
Петров Сергей Алексеевич,1929,1951,0
Петров Сергей Сергеевич,1929,1966,5
Петров Юрий Васильевич,1929,2003,4
Попов Андрей Федорович,1929,2015,4
Попов Артем Петрович,1929,1933,13
Попов Артем Федорович,1929,1958,5
Попов Владимир Иванович,1929,2020,5
Попов Дмитрий Дмитриевич,1929,1960,5
Попов Никита Иванович,1929,1991,14
Попов Петр Иванович,1929,2014,2
Попов Сергей Дмитриевич,1929,1946,0
Сидоров Алексей Иванович,1929,2005,3
Сидоров Артем Андреевич,1929,1964,3
Сидоров Артем Васильевич,1929,2022,5
Сидоров Иван Дмитриевич,1929,2000,12
Сидоров Петр Иванович,1929,1987,7
Сидоров Юрий Федорович,1929,2015,2
Смирнов Алексей Дмитриевич,1929,1969,1
Смирнов Артем Дмитриевич,1929,1961,2
Смирнов Владимир Петрович,1929,2013,1
Смирнов Дмитрий Петрович,1929,1967,9
Смирнов Дмитрий Федорович,1929,1963,9
Смирнов Петр Дмитриевич,1929,2006,9
Смирнов Петр Сергеевич,1929,1993,14
Смирнов Сергей Андреевич,1929,1983,9
Смирнов Юрий Иванович,1929,1997,7
Фролов Андрей Федорович,1929,2014,5
Фролов Артем Андреевич,1929,2011,5
Фролов Иван Юрьевич,1929,2006,7
Фролов Никита Сергеевич,1929,1969,11
Фролов Никита Юрьевич,1929,1964,13
Фролов Петр Васильевич,1929,1956,0
Фролов Петр Дмитриевич,1929,1987,14
Фролов Сергей Федорович,1929,2009,12
Волков Алексей Николаевич,1930,1959,7
Волков Андрей Васильевич,1930,1941,8
Волков Дмитрий Алексеевич,1930,1994,9
Волков Дмитрий Петрович,1930,1980,2
Волков Дмитрий Федорович,1930,1981,5
Волков Иван Алексеевич,1930,1956,2
Волков Петр Васильевич,1930,1990,2
Волков Петр Федорович,1930,1950,1
Волков Сергей Дмитриевич,1930,1984,9
Волков Сергей Юрьевич,1930,1947,2
Иванов Алексей Дмитриевич,1930,1932,4
Иванов Владимир Дмитриевич,1930,1949,0
Иванов Владимир Дмитриевич,1930,1943,5
Иванов Иван Сергеевич,1930,2019,12
Иванов Никита Васильевич,1930,1972,0
Иванов Петр Васильевич,1930,2021,6
Иванов Петр Юрьевич,1930,1938,1
Иванов Юрий Андреевич,1930,2000,10
Кузнецов Артем Андреевич,1930,1965,9
Кузнецов Владимир Алексеевич,1930,1931,5
Кузнецов Владимир Андреевич,1930,2000,3
Кузнецов Владимир Федорович,1930,2008,7
Кузнецов Иван Николаевич,1930,1969,2
Кузнецов Иван Федорович,1930,1977,3
Кузнецов Сергей Дмитриевич,1930,1982,11
Кузнецов Сергей Петрович,1930,1935,9
Кузнецов Юрий Васильевич,1930,1969,8
Кузнецов Юрий Иванович,1930,1958,9
Кузнецов Юрий Юрьевич,1930,1984,2
Лебедев Андрей Иванович,1930,1997,12
Лебедев Владимир Васильевич,1930,1937,2
Лебедев Сергей Петрович,1930,1991,9
Лебедев Сергей Петрович,1930,1966,10
Лебедев Сергей Петрович,1930,1937,13
Новиков Артем Дмитриевич,1930,1999,13
Новиков Дмитрий Сергеевич,1930,1991,0
Новиков Иван Васильевич,1930,1976,0
Новиков Иван Васильевич,1930,1969,11
Новиков Иван Иванович,1930,1957,4
Новиков Петр Петрович,1930,2008,7
Новиков Юрий Юрьевич,1930,2016,1
Петров Андрей Дмитриевич,1930,2022,7
Петров Андрей Сергеевич,1930,1978,13
Петров Владимир Петрович,1930,1962,2
Петров Дмитрий Алексеевич,1930,1957,9
Петров Петр Юрьевич,1930,2024,1
Петров Юрий Юрьевич,1930,1991,2
Попов Алексей Дмитриевич,1930,1988,7
Попов Алексей Федорович,1930,2011,3
Попов Андрей Юрьевич,1930,1933,2
Попов Владимир Васильевич,1930,2000,3
Попов Владимир Николаевич,1930,1948,14
Попов Иван Сергеевич,1930,1941,13
Попов Никита Алексеевич,1930,1945,14
Попов Никита Николаевич,1930,1989,14
Попов Петр Дмитриевич,1930,1998,1
Попов Юрий Сергеевич,1930,2012,11
Сидоров Андрей Иванович,1930,1969,8
Сидоров Артем Николаевич,1930,1983,12
Сидоров Артем Сергеевич,1930,1977,5
Сидоров Артем Федорович,1930,2023,2
Сидоров Артем Федорович,1930,1960,6
Сидоров Владимир Андреевич,1930,2024,12
Сидоров Владимир Иванович,1930,1970,2
Сидоров Дмитрий Андреевич,1930,1954,6
Сидоров Дмитрий Петрович,1930,1996,13
Сидоров Дмитрий Сергеевич,1930,1965,14
Сидоров Иван Николаевич,1930,1972,5
Смирнов Андрей Андреевич,1930,1967,2
Смирнов Андрей Федорович,1930,1966,8
Смирнов Дмитрий Алексеевич,1930,1963,4
Смирнов Дмитрий Васильевич,1930,1978,0
Смирнов Петр Иванович,1930,2017,6
Смирнов Юрий Васильевич,1930,2007,3
Смирнов Юрий Васильевич,1930,1981,8
Фролов Алексей Андреевич,1930,1988,1
Фролов Алексей Дмитриевич,1930,1988,14
Фролов Андрей Васильевич,1930,1978,3
Фролов Андрей Николаевич,1930,2019,10
Фролов Артем Николаевич,1930,1953,11
Фролов Владимир Васильевич,1930,1961,13
Фролов Дмитрий Иванович,1930,1988,3
Фролов Никита Алексеевич,1930,1981,10
Фролов Никита Федорович,1930,1969,0
Фролов Петр Васильевич,1930,1971,5
Фролов Петр Петрович,1930,1993,2
Волков Алексей Николаевич,1931,2006,12
Волков Алексей Сергеевич,1931,1948,2
Волков Артем Васильевич,1931,2009,2
Волков Артем Федорович,1931,1962,1
Волков Владимир Васильевич,1931,1953,4
Волков Владимир Васильевич,1931,1987,10
Волков Владимир Сергеевич,1931,1970,6
Волков Иван Алексеевич,1931,2000,6
Волков Никита Дмитриевич,1931,1943,2
Волков Юрий Васильевич,1931,1932,4
Иванов Андрей Дмитриевич,1931,1932,0
Иванов Дмитрий Алексеевич,1931,1964,12
Иванов Дмитрий Юрьевич,1931,1971,1
Иванов Иван Дмитриевич,1931,1978,9
Иванов Петр Васильевич,1931,1964,0
Иванов Петр Васильевич,1931,1961,6
Иванов Сергей Дмитриевич,1931,1976,5
Иванов Сергей Сергеевич,1931,2010,13
Кузнецов Андрей Петрович,1931,1953,2
Кузнецов Артем Сергеевич,1931,1949,2
Кузнецов Дмитрий Васильевич,1931,2009,12
Кузнецов Никита Васильевич,1931,1979,13
Кузнецов Никита Иванович,1931,1943,3
Кузнецов Сергей Андреевич,1931,2017,12
Лебедев Алексей Алексеевич,1931,1995,5
Лебедев Алексей Дмитриевич,1931,1932,3
Лебедев Алексей Юрьевич,1931,1994,4
Лебедев Андрей Федорович,1931,1979,11
Лебедев Артем Иванович,1931,1986,4
Лебедев Владимир Васильевич,1931,1971,0
Лебедев Владимир Васильевич,1931,2020,7
Лебедев Никита Андреевич,1931,1998,2
Лебедев Никита Васильевич,1931,1979,5
Лебедев Петр Васильевич,1931,1959,4
Лебедев Петр Николаевич,1931,2005,1
Лебедев Юрий Юрьевич,1931,2007,10
Новиков Алексей Васильевич,1931,2021,8
Новиков Алексей Николаевич,1931,1954,13
Новиков Андрей Сергеевич,1931,1940,9
Новиков Дмитрий Николаевич,1931,2008,0
Новиков Никита Федорович,1931,2014,14
Новиков Сергей Андреевич,1931,2021,13
Новиков Сергей Николаевич,1931,1958,8
Новиков Сергей Петрович,1931,2010,1
Новиков Юрий Алексеевич,1931,2015,5
Новиков Юрий Алексеевич,1931,1993,9
Петров Андрей Николаевич,1931,2021,6
Петров Артем Алексеевич,1931,1956,2
Петров Артем Андреевич,1931,1977,10
Петров Артем Петрович,1931,1999,3
Петров Дмитрий Николаевич,1931,1988,1
Петров Иван Дмитриевич,1931,1954,7
Петров Петр Андреевич,1931,1987,9
Петров Петр Васильевич,1931,1942,12
Петров Сергей Дмитриевич,1931,1933,12
Петров Юрий Николаевич,1931,2010,7
Попов Алексей Николаевич,1931,1932,10
Попов Артем Алексеевич,1931,2019,4
